,hour_output_categorical_accuracy,hour_output_loss,loss,minute_output_loss,minute_output_mean_absolute_error,val_hour_output_categorical_accuracy,val_hour_output_loss,val_loss,val_minute_output_loss,val_minute_output_mean_absolute_error
77,0.9432638883590698,0.17019839584827423,0.39640700817108154,0.06221398711204529,0.06224754452705383,0.7861111164093018,0.6394826173782349,0.8160473704338074,0.09952887892723083,0.09724901616573334
78,0.9507638812065125,0.15700167417526245,0.3938153386116028,0.06310273706912994,0.06304367631673813,0.7888888716697693,0.6362980008125305,0.8198645710945129,0.10019323229789734,0.09842833876609802
79,0.9511111378669739,0.15239427983760834,0.38346150517463684,0.061421703547239304,0.061451252549886703,0.7844444513320923,0.6643122434616089,0.8194052577018738,0.09909466654062271,0.09723953902721405
80,0.944652795791626,0.1645536720752716,0.38926124572753906,0.061388708651065826,0.06140626594424248,0.7822222113609314,0.6669385433197021,0.8680487275123596,0.10541835427284241,0.10394340008497238
81,0.9508333206176758,0.15198533236980438,0.3767413794994354,0.06020435690879822,0.060154397040605545,0.7961111068725586,0.6546972990036011,0.8030818104743958,0.09541669487953186,0.09355732053518295
82,0.9556249976158142,0.14293280243873596,0.3753950297832489,0.060878168791532516,0.060797318816185,0.7911111116409302,0.6238957643508911,0.8284341096878052,0.10028667747974396,0.10041205585002899
83,0.9524305462837219,0.14309878647327423,0.36940041184425354,0.05953816697001457,0.0595637783408165,0.7872222065925598,0.6357520818710327,0.7985138893127441,0.09328033775091171,0.09284744411706924
84,0.956041693687439,0.13884155452251434,0.37206459045410156,0.060502443462610245,0.06051989272236824,0.7905555367469788,0.6609829068183899,0.8128504753112793,0.09495599567890167,0.09415249526500702
85,0.9531944394111633,0.14621149003505707,0.36911749839782715,0.05919547751545906,0.05918726697564125,0.7927777767181396,0.6372160315513611,0.8014249205589294,0.09445218741893768,0.09410255402326584
86,0.9536111354827881,0.1465403437614441,0.36870941519737244,0.05905383452773094,0.05910177528858185,0.7916666865348816,0.6850966811180115,0.8200783729553223,0.09478113055229187,0.09412355720996857
