run_id,hidden_layers,nodes,dropout,lr,val_accuracy,fit_time_sec
3,4,128,0.2,0.01,0.8668333292007446,7.462808132171631
4,4,128,0.2,0.01,0.8700000047683716,7.336690664291382
5,4,128,0.2,0.01,0.8688333630561829,7.314781665802002
1,4,128,0.2,0.001,0.8853333592414856,7.3946263790130615
2,4,128,0.2,0.001,0.8834999799728394,7.425433158874512
3,4,128,0.2,0.001,0.8870000243186951,7.329362392425537
4,4,128,0.2,0.001,0.8809999823570251,7.907378673553467
5,4,128,0.2,0.001,0.8845000267028809,7.392583847045898
1,4,128,0.2,0.0005,0.8831666707992554,7.856658220291138
2,4,128,0.2,0.0005,0.8766666650772095,7.377513885498047
3,4,128,0.2,0.0005,0.8803333044052124,8.558197498321533
4,4,128,0.2,0.0005,0.878166675567627,7.011280059814453
5,4,128,0.2,0.0005,0.878333330154419,8.062825679779053
1,4,128,0.4,1.0,0.10316666960716248,8.251654863357544
2,4,128,0.4,1.0,0.10916666686534882,7.191135406494141
3,4,128,0.4,1.0,0.10916666686534882,7.0907721519470215
4,4,128,0.4,1.0,0.10916666686534882,6.945631265640259
5,4,128,0.4,1.0,0.10916666686534882,6.9755589962005615
1,4,128,0.4,0.1,0.10916666686534882,8.227821111679077
2,4,128,0.4,0.1,0.10316666960716248,7.1257710456848145
3,4,128,0.4,0.1,0.10233332961797714,7.0689427852630615
4,4,128,0.4,0.1,0.10916666686534882,7.217749357223511
5,4,128,0.4,0.1,0.10916666686534882,7.094759464263916
1,4,128,0.4,0.01,0.8271666765213013,7.430595636367798
2,4,128,0.4,0.01,0.718833327293396,7.450317621231079
3,4,128,0.4,0.01,0.7705000042915344,7.440141677856445
4,4,128,0.4,0.01,0.7473333477973938,7.690974235534668
5,4,128,0.4,0.01,0.8134999871253967,7.250789403915405
1,4,128,0.4,0.001,0.8631666898727417,7.377330780029297
2,4,128,0.4,0.001,0.8684999942779541,7.300587177276611
3,4,128,0.4,0.001,0.8638333082199097,7.529628276824951
4,4,128,0.4,0.001,0.862500011920929,7.457035303115845
5,4,128,0.4,0.001,0.8640000224113464,7.436756134033203
1,4,128,0.4,0.0005,0.8603333234786987,7.253736257553101
2,4,128,0.4,0.0005,0.859000027179718,7.514310121536255
3,4,128,0.4,0.0005,0.8610000014305115,7.230881929397583
4,4,128,0.4,0.0005,0.8641666769981384,7.475468635559082
5,4,128,0.4,0.0005,0.862666666507721,7.235146999359131
1,4,128,0.5,1.0,0.10916666686534882,7.267162799835205
2,4,128,0.5,1.0,0.10316666960716248,7.129581451416016
3,4,128,0.5,1.0,0.10316666960716248,7.358096599578857
4,4,128,0.5,1.0,0.10316666960716248,7.096510410308838
5,4,128,0.5,1.0,0.10916666686534882,7.402384042739868
1,4,128,0.5,0.1,0.10916666686534882,7.7124409675598145
2,4,128,0.5,0.1,0.10316666960716248,7.137439966201782
3,4,128,0.5,0.1,0.2016666680574417,7.393858909606934
4,4,128,0.5,0.1,0.10916666686534882,7.117008686065674
5,4,128,0.5,0.1,0.10916666686534882,7.16453218460083
1,4,128,0.5,0.01,0.6723333597183228,7.27971076965332
2,4,128,0.5,0.01,0.6926666498184204,8.007777452468872
3,4,128,0.5,0.01,0.5414999723434448,6.9758875370025635
4,4,128,0.5,0.01,0.5351666808128357,7.62866735458374
5,4,128,0.5,0.01,0.5364999771118164,7.056910514831543
1,4,128,0.5,0.001,0.737500011920929,7.224925518035889
2,4,128,0.5,0.001,0.7544999718666077,7.361133337020874
3,4,128,0.5,0.001,0.8353333473205566,8.42936658859253
4,4,128,0.5,0.001,0.7511666417121887,6.93034553527832
5,4,128,0.5,0.001,0.8416666388511658,7.358673572540283
1,4,128,0.5,0.0005,0.7543333172798157,7.0084779262542725
2,4,128,0.5,0.0005,0.7556666731834412,7.901192903518677
3,4,128,0.5,0.0005,0.7553333044052124,7.613886594772339
4,4,128,0.5,0.0005,0.6661666631698608,7.272322654724121
5,4,128,0.5,0.0005,0.6663333177566528,7.265741586685181
1,4,256,0.0,1.0,0.11083333194255829,6.740519285202026
2,4,256,0.0,1.0,0.10316666960716248,6.679420471191406
3,4,256,0.0,1.0,0.10916666686534882,7.065637111663818
4,4,256,0.0,1.0,0.10316666960716248,6.866485118865967
5,4,256,0.0,1.0,0.109333336353302,6.770649671554565
1,4,256,0.0,0.1,0.10916666686534882,7.072258234024048
2,4,256,0.0,0.1,0.10916666686534882,6.528911352157593
3,4,256,0.0,0.1,0.30916666984558105,6.902625322341919
4,4,256,0.0,0.1,0.10316666960716248,6.478205919265747
5,4,256,0.0,0.1,0.29350000619888306,6.965971946716309
1,4,256,0.0,0.01,0.8859999775886536,6.705111742019653
2,4,256,0.0,0.01,0.887499988079071,6.816555500030518
3,4,256,0.0,0.01,0.8841666579246521,6.53519868850708
4,4,256,0.0,0.01,0.887333333492279,6.766979932785034
5,4,256,0.0,0.01,0.8801666498184204,6.496795415878296
1,4,256,0.0,0.001,0.890999972820282,6.7774338722229
2,4,256,0.0,0.001,0.890666663646698,6.608252286911011
3,4,256,0.0,0.001,0.8924999833106995,6.975766658782959
4,4,256,0.0,0.001,0.8931666612625122,6.6009016036987305
5,4,256,0.0,0.001,0.8945000171661377,7.1746485233306885
1,4,256,0.0,0.0005,0.8884999752044678,6.649289131164551
2,4,256,0.0,0.0005,0.887499988079071,6.635266542434692
3,4,256,0.0,0.0005,0.8898333311080933,6.676323175430298
4,4,256,0.0,0.0005,0.8865000009536743,6.712348699569702
5,4,256,0.0,0.0005,0.8889999985694885,6.555629730224609
1,4,256,0.2,1.0,0.10316666960716248,8.476806402206421
2,4,256,0.2,1.0,0.10916666686534882,8.652072429656982
3,4,256,0.2,1.0,0.10916666686534882,8.383355617523193
4,4,256,0.2,1.0,0.10916666686534882,8.499577522277832
5,4,256,0.2,1.0,0.10916666686534882,8.724323272705078
1,4,256,0.2,0.1,0.10316666960716248,8.559489488601685
2,4,256,0.2,0.1,0.10916666686534882,8.19405746459961
3,4,256,0.2,0.1,0.22733333706855774,8.109868049621582
4,4,256,0.2,0.1,0.10916666686534882,8.666704893112183
5,4,256,0.2,0.1,0.34816667437553406,8.262967348098755
1,4,256,0.2,0.01,0.8686666488647461,8.959208965301514
2,4,256,0.2,0.01,0.8693333268165588,8.72558879852295
3,4,256,0.2,0.01,0.8776666522026062,8.621395826339722
4,4,256,0.2,0.01,0.8741666674613953,8.516583919525146
5,4,256,0.2,0.01,0.871666669845581,8.115212440490723
1,4,256,0.2,0.001,0.8920000195503235,8.51486849784851
2,4,256,0.2,0.001,0.8899999856948853,8.989517450332642
3,4,256,0.2,0.001,0.887666642665863,8.602610349655151
4,4,256,0.2,0.001,0.890500009059906,8.093056201934814
5,4,256,0.2,0.001,0.8911666870117188,8.164271354675293
1,4,256,0.2,0.0005,0.887499988079071,8.045082807540894
2,4,256,0.2,0.0005,0.8881666660308838,8.161154747009277
3,4,256,0.2,0.0005,0.8883333206176758,7.871596574783325
4,4,256,0.2,0.0005,0.8914999961853027,8.233202695846558
5,4,256,0.2,0.0005,0.8884999752044678,8.048704147338867
1,4,256,0.4,1.0,0.109333336353302,8.340274333953857
2,4,256,0.4,1.0,0.10916666686534882,8.716655492782593
3,4,256,0.4,1.0,0.10916666686534882,8.868558645248413
4,4,256,0.4,1.0,0.10916666686534882,8.717881679534912
5,4,256,0.4,1.0,0.10916666686534882,8.448744773864746
1,4,256,0.4,0.1,0.10316666960716248,8.089393615722656
2,4,256,0.4,0.1,0.10916666686534882,8.042464971542358
3,4,256,0.4,0.1,0.10316666960716248,8.018346071243286
4,4,256,0.4,0.1,0.10916666686534882,8.45671534538269
5,4,256,0.4,0.1,0.10916666686534882,8.784946918487549
1,4,256,0.4,0.01,0.827833354473114,8.501830101013184
2,4,256,0.4,0.01,0.8441666960716248,8.057542562484741
3,4,256,0.4,0.01,0.8518333435058594,8.004123210906982
4,4,256,0.4,0.01,0.8460000157356262,9.253234624862671
5,4,256,0.4,0.01,0.8489999771118164,8.27811074256897
1,4,256,0.4,0.001,0.8805000185966492,9.099173307418823
2,4,256,0.4,0.001,0.8791666626930237,8.677658557891846
3,4,256,0.4,0.001,0.8791666626930237,8.581308364868164
4,4,256,0.4,0.001,0.8776666522026062,7.917752981185913
5,4,256,0.4,0.001,0.8793333172798157,9.328354835510254
1,4,256,0.4,0.0005,0.8791666626930237,7.937771558761597
2,4,256,0.4,0.0005,0.8769999742507935,8.857579231262207
3,4,256,0.4,0.0005,0.8771666884422302,8.964999437332153
4,4,256,0.4,0.0005,0.8791666626930237,8.267282724380493
5,4,256,0.4,0.0005,0.8790000081062317,8.119502305984497
1,4,256,0.5,1.0,0.10916666686534882,8.283960342407227
2,4,256,0.5,1.0,0.10916666686534882,13.104276418685913
3,4,256,0.5,1.0,0.10916666686534882,8.775971174240112
4,4,256,0.5,1.0,0.10316666960716248,8.03578233718872
5,4,256,0.5,1.0,0.10916666686534882,8.588719129562378
1,4,256,0.5,0.1,0.10316666960716248,8.186575889587402
2,4,256,0.5,0.1,0.10316666960716248,8.18079686164856
3,4,256,0.5,0.1,0.10916666686534882,8.048731088638306
4,4,256,0.5,0.1,0.10316666960716248,7.880863904953003
5,4,256,0.5,0.1,0.10916666686534882,7.919262409210205
1,4,256,0.5,0.01,0.7879999876022339,8.522369384765625
2,4,256,0.5,0.01,0.7879999876022339,8.310908794403076
3,4,256,0.5,0.01,0.6318333148956299,8.158634185791016
4,4,256,0.5,0.01,0.6048333048820496,7.992649555206299
5,4,256,0.5,0.01,0.6466666460037231,7.977273225784302
1,4,256,0.5,0.001,0.8658333420753479,9.386945247650146
2,4,256,0.5,0.001,0.8705000281333923,13.20349645614624
3,4,256,0.5,0.001,0.8711666464805603,8.749244689941406
4,4,256,0.5,0.001,0.8690000176429749,8.36003303527832
5,4,256,0.5,0.001,0.8683333396911621,8.641587972640991
1,4,256,0.5,0.0005,0.8669999837875366,8.94317078590393
2,4,256,0.5,0.0005,0.8686666488647461,9.180344820022583
3,4,256,0.5,0.0005,0.8650000095367432,8.408787727355957
4,4,256,0.5,0.0005,0.8673333525657654,7.924790382385254
5,4,256,0.5,0.0005,0.8678333163261414,8.170875072479248
1,4,512,0.0,1.0,0.10316666960716248,6.922175884246826
2,4,512,0.0,1.0,0.10916666686534882,7.890500545501709
3,4,512,0.0,1.0,0.10316666960716248,7.130024433135986
4,4,512,0.0,1.0,0.10166666656732559,7.197343111038208
5,4,512,0.0,1.0,0.10916666686534882,7.2880940437316895
1,4,512,0.0,0.1,0.3541666567325592,7.51375937461853
2,4,512,0.0,0.1,0.10916666686534882,7.606046676635742
3,4,512,0.0,0.1,0.10233332961797714,7.311222553253174
4,4,512,0.0,0.1,0.20116665959358215,7.064204454421997
5,4,512,0.0,0.1,0.1028333306312561,7.0029215812683105
1,4,512,0.0,0.01,0.8848333358764648,7.085787534713745
2,4,512,0.0,0.01,0.8846666812896729,6.93415379524231
3,4,512,0.0,0.01,0.8806666731834412,7.109483242034912
4,4,512,0.0,0.01,0.8870000243186951,6.919477701187134
5,4,512,0.0,0.01,0.8838333487510681,7.136731386184692
1,4,512,0.0,0.001,0.8970000147819519,7.214064359664917
2,4,512,0.0,0.001,0.8968333601951599,7.2814459800720215
3,4,512,0.0,0.001,0.8993333578109741,7.339167594909668
4,4,512,0.0,0.001,0.8928333520889282,7.328176021575928
5,4,512,0.0,0.001,0.8964999914169312,7.2764222621917725
1,4,512,0.0,0.0005,0.8924999833106995,7.0108654499053955
2,4,512,0.0,0.0005,0.8949999809265137,7.105482816696167
3,4,512,0.0,0.0005,0.8983333110809326,7.426904201507568
4,4,512,0.0,0.0005,0.8916666507720947,7.250898838043213
5,4,512,0.0,0.0005,0.8946666717529297,7.279452562332153
1,4,512,0.2,1.0,0.10916666686534882,8.895334959030151
2,4,512,0.2,1.0,0.10916666686534882,9.18854546546936
3,4,512,0.2,1.0,0.10316666960716248,8.988193988800049
4,4,512,0.2,1.0,0.10916666686534882,13.609552383422852
5,4,512,0.2,1.0,0.10916666686534882,9.577113628387451
1,4,512,0.2,0.1,0.10316666960716248,9.215831756591797
2,4,512,0.2,0.1,0.10916666686534882,9.078124523162842
3,4,512,0.2,0.1,0.10916666686534882,8.994227886199951
4,4,512,0.2,0.1,0.10316666960716248,9.136204957962036
5,4,512,0.2,0.1,0.10316666960716248,9.29080605506897
1,4,512,0.2,0.01,0.8758333325386047,9.350940227508545
2,4,512,0.2,0.01,0.8683333396911621,9.146991729736328
3,4,512,0.2,0.01,0.8701666593551636,8.965853929519653
4,4,512,0.2,0.01,0.8769999742507935,9.18403935432434
5,4,512,0.2,0.01,0.8721666932106018,8.49256157875061
1,4,512,0.2,0.001,0.893833339214325,8.900291919708252
2,4,512,0.2,0.001,0.8933333158493042,8.69519305229187
3,4,512,0.2,0.001,0.8945000171661377,8.972179412841797
4,4,512,0.2,0.001,0.893666684627533,9.062450647354126
5,4,512,0.2,0.001,0.8934999704360962,9.398316383361816
1,4,512,0.2,0.0005,0.8960000276565552,9.451330423355103
2,4,512,0.2,0.0005,0.8963333368301392,10.145511150360107
3,4,512,0.2,0.0005,0.8941666483879089,9.167926549911499
4,4,512,0.2,0.0005,0.8939999938011169,9.379749536514282
5,4,512,0.2,0.0005,0.8928333520889282,9.320561170578003
1,4,512,0.4,1.0,0.10316666960716248,8.641742944717407
2,4,512,0.4,1.0,0.10916666686534882,9.322753429412842
3,4,512,0.4,1.0,0.10916666686534882,9.357001066207886
4,4,512,0.4,1.0,0.1420000046491623,8.857242822647095
5,4,512,0.4,1.0,0.10316666960716248,8.99668025970459
1,4,512,0.4,0.1,0.10316666960716248,8.972667694091797
2,4,512,0.4,0.1,0.10916666686534882,9.395663976669312
3,4,512,0.4,0.1,0.10316666960716248,8.836139678955078
4,4,512,0.4,0.1,0.10316666960716248,9.046296119689941
5,4,512,0.4,0.1,0.10916666686534882,9.364940881729126
1,4,512,0.4,0.01,0.8511666655540466,9.393270015716553
2,4,512,0.4,0.01,0.8391666412353516,8.9770188331604
3,4,512,0.4,0.01,0.8481666445732117,9.478330373764038
4,4,512,0.4,0.01,0.8568333387374878,9.062899112701416
5,4,512,0.4,0.01,0.8579999804496765,8.982648372650146
1,4,512,0.4,0.001,0.8843333125114441,10.70719051361084
2,4,512,0.4,0.001,0.8863333463668823,9.535367488861084
3,4,512,0.4,0.001,0.8883333206176758,9.067645072937012
4,4,512,0.4,0.001,0.887499988079071,9.23418140411377
5,4,512,0.4,0.001,0.8871666789054871,8.98884129524231
1,4,512,0.4,0.0005,0.8858333230018616,9.008700847625732
2,4,512,0.4,0.0005,0.8855000138282776,9.578690528869629
3,4,512,0.4,0.0005,0.8843333125114441,9.113143682479858
4,4,512,0.4,0.0005,0.8881666660308838,8.772274255752563
5,4,512,0.4,0.0005,0.887666642665863,9.110962390899658
1,4,512,0.5,1.0,0.10916666686534882,9.433284997940063
2,4,512,0.5,1.0,0.10916666686534882,8.927841186523438
3,4,512,0.5,1.0,0.10916666686534882,8.746643543243408
4,4,512,0.5,1.0,0.10233332961797714,9.218621730804443
5,4,512,0.5,1.0,0.10916666686534882,9.571183919906616
1,4,512,0.5,0.1,0.10916666686534882,9.753660917282104
2,4,512,0.5,0.1,0.10316666960716248,10.016438722610474
3,4,512,0.5,0.1,0.10916666686534882,8.659417390823364
4,4,512,0.5,0.1,0.10916666686534882,9.352608442306519
5,4,512,0.5,0.1,0.10916666686534882,9.281853914260864
1,4,512,0.5,0.01,0.8276666402816772,8.840463638305664
2,4,512,0.5,0.01,0.6861666440963745,9.372215986251831
3,4,512,0.5,0.01,0.7294999957084656,8.916930437088013
4,4,512,0.5,0.01,0.8098333477973938,8.765697479248047
5,4,512,0.5,0.01,0.8169999718666077,8.832406997680664
1,4,512,0.5,0.001,0.8790000081062317,8.933270454406738
2,4,512,0.5,0.001,0.878166675567627,9.367979526519775
3,4,512,0.5,0.001,0.8808333277702332,8.748662233352661
4,4,512,0.5,0.001,0.8769999742507935,8.88922119140625
5,4,512,0.5,0.001,0.8813333511352539,8.970375061035156
1,4,512,0.5,0.0005,0.8794999718666077,8.986937761306763
2,4,512,0.5,0.0005,0.8811666369438171,9.35900068283081
3,4,512,0.5,0.0005,0.8818333148956299,8.760244846343994
4,4,512,0.5,0.0005,0.8790000081062317,8.981889486312866
5,4,512,0.5,0.0005,0.878333330154419,9.457664728164673
